covid_hospitalized_infant_weekly_mean,covid_hospitalized_infant_weekly_std,covid_hospitalized_infant_weekly_n,covid_hospitalized_infant_weekly_ci_lower,covid_hospitalized_infant_weekly_ci_upper,covid_hospitalized_infant_weekly_p2_5,covid_hospitalized_infant_weekly_p97_5,covid_hospitalized_preschool_weekly_mean,covid_hospitalized_preschool_weekly_std,covid_hospitalized_preschool_weekly_n,covid_hospitalized_preschool_weekly_ci_lower,covid_hospitalized_preschool_weekly_ci_upper,covid_hospitalized_preschool_weekly_p2_5,covid_hospitalized_preschool_weekly_p97_5,covid_hospitalized_child_weekly_mean,covid_hospitalized_child_weekly_std,covid_hospitalized_child_weekly_n,covid_hospitalized_child_weekly_ci_lower,covid_hospitalized_child_weekly_ci_upper,covid_hospitalized_child_weekly_p2_5,covid_hospitalized_child_weekly_p97_5,covid_hospitalized_adult_weekly_mean,covid_hospitalized_adult_weekly_std,covid_hospitalized_adult_weekly_n,covid_hospitalized_adult_weekly_ci_lower,covid_hospitalized_adult_weekly_ci_upper,covid_hospitalized_adult_weekly_p2_5,covid_hospitalized_adult_weekly_p97_5,covid_hospitalized_senior_weekly_mean,covid_hospitalized_senior_weekly_std,covid_hospitalized_senior_weekly_n,covid_hospitalized_senior_weekly_ci_lower,covid_hospitalized_senior_weekly_ci_upper,covid_hospitalized_senior_weekly_p2_5,covid_hospitalized_senior_weekly_p97_5,flu_hospitalized_infant_weekly_mean,flu_hospitalized_infant_weekly_std,flu_hospitalized_infant_weekly_n,flu_hospitalized_infant_weekly_ci_lower,flu_hospitalized_infant_weekly_ci_upper,flu_hospitalized_infant_weekly_p2_5,flu_hospitalized_infant_weekly_p97_5,flu_hospitalized_preschool_weekly_mean,flu_hospitalized_preschool_weekly_std,flu_hospitalized_preschool_weekly_n,flu_hospitalized_preschool_weekly_ci_lower,flu_hospitalized_preschool_weekly_ci_upper,flu_hospitalized_preschool_weekly_p2_5,flu_hospitalized_preschool_weekly_p97_5,flu_hospitalized_child_weekly_mean,flu_hospitalized_child_weekly_std,flu_hospitalized_child_weekly_n,flu_hospitalized_child_weekly_ci_lower,flu_hospitalized_child_weekly_ci_upper,flu_hospitalized_child_weekly_p2_5,flu_hospitalized_child_weekly_p97_5,flu_hospitalized_adult_weekly_mean,flu_hospitalized_adult_weekly_std,flu_hospitalized_adult_weekly_n,flu_hospitalized_adult_weekly_ci_lower,flu_hospitalized_adult_weekly_ci_upper,flu_hospitalized_adult_weekly_p2_5,flu_hospitalized_adult_weekly_p97_5,flu_hospitalized_senior_weekly_mean,flu_hospitalized_senior_weekly_std,flu_hospitalized_senior_weekly_n,flu_hospitalized_senior_weekly_ci_lower,flu_hospitalized_senior_weekly_ci_upper,flu_hospitalized_senior_weekly_p2_5,flu_hospitalized_senior_weekly_p97_5,rsv_hospitalized_infant_weekly_mean,rsv_hospitalized_infant_weekly_std,rsv_hospitalized_infant_weekly_n,rsv_hospitalized_infant_weekly_ci_lower,rsv_hospitalized_infant_weekly_ci_upper,rsv_hospitalized_infant_weekly_p2_5,rsv_hospitalized_infant_weekly_p97_5,rsv_hospitalized_preschool_weekly_mean,rsv_hospitalized_preschool_weekly_std,rsv_hospitalized_preschool_weekly_n,rsv_hospitalized_preschool_weekly_ci_lower,rsv_hospitalized_preschool_weekly_ci_upper,rsv_hospitalized_preschool_weekly_p2_5,rsv_hospitalized_preschool_weekly_p97_5,rsv_hospitalized_child_weekly_mean,rsv_hospitalized_child_weekly_std,rsv_hospitalized_child_weekly_n,rsv_hospitalized_child_weekly_ci_lower,rsv_hospitalized_child_weekly_ci_upper,rsv_hospitalized_child_weekly_p2_5,rsv_hospitalized_child_weekly_p97_5,rsv_hospitalized_adult_weekly_mean,rsv_hospitalized_adult_weekly_std,rsv_hospitalized_adult_weekly_n,rsv_hospitalized_adult_weekly_ci_lower,rsv_hospitalized_adult_weekly_ci_upper,rsv_hospitalized_adult_weekly_p2_5,rsv_hospitalized_adult_weekly_p97_5,rsv_hospitalized_senior_weekly_mean,rsv_hospitalized_senior_weekly_std,rsv_hospitalized_senior_weekly_n,rsv_hospitalized_senior_weekly_ci_lower,rsv_hospitalized_senior_weekly_ci_upper,rsv_hospitalized_senior_weekly_p2_5,rsv_hospitalized_senior_weekly_p97_5
1.41,2.6018447224221433,100,0.893737559657658,1.9262624403423418,0.0,7.0,0.36,1.3296919974493375,100,0.09616025983755838,0.6238397401624416,0.0,5.0,1.05,2.31540733157497,100,0.590572952304146,1.509427047695854,0.0,7.0,3.28,4.134310734877731,100,2.4596630557051284,4.100336944294871,0.0,13.0,7.43,6.060728029075735,100,6.227420070622411,8.632579929377588,0.0,21.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.01,0.09999999999999998,100,-0.009842169515086823,0.029842169515086822,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,1.0,1.9332288373014037,100,0.6164054569881134,1.3835945430118866,0.0,6.5249999999999915,0.26,0.8117819282232749,100,0.09892485370909732,0.4210751462909027,0.0,2.5249999999999915,0.05,0.4113294533484322,100,-0.03161668739887591,0.13161668739887591,0.0,0.0,0.24,1.0062431378773464,100,0.040339530848448046,0.43966046915155194,0.0,3.5249999999999915,0.42,1.2323911224882624,100,0.1754668643869976,0.6645331356130024,0.0,4.5249999999999915
1.0,2.197335392761612,100,0.564000986553242,1.435999013446758,0.0,7.049999999999983,0.32,1.4061912165042618,100,0.04098115511496281,0.5990188448850372,0.0,6.0,0.73,1.8848411770295832,100,0.3560066185636323,1.1039933814363676,0.0,7.0,2.64,3.4451547003133114,100,1.9564065643068513,3.323593435693149,0.0,10.524999999999991,6.3,5.8248856580445345,100,5.144216313670823,7.455783686329177,0.0,21.099999999999966,0.0,0.0,100,0.0,0.0,0.0,0.0,0.04,0.3999999999999999,100,-0.039368678060347294,0.11936867806034729,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,1.0,1.8034758807716982,100,0.6421512585735745,1.3578487414264255,0.0,6.0,0.21,0.9243616415908033,100,0.026586596143113483,0.3934134038568865,0.0,3.5249999999999915,0.05,0.35887028128263626,100,-0.021207649551369598,0.1212076495513696,0.0,0.0,0.14,0.7656778867530555,100,-0.011927104229075808,0.29192710422907586,0.0,2.049999999999983,0.27,0.8859737552261315,100,0.09420358562885056,0.4457964143711495,0.0,3.5249999999999915
0.78,2.1013704042261527,100,0.3630425222535815,1.1969574777464185,0.0,7.0,0.21,0.9774735523043812,100,0.01604804078662378,0.40395195921337623,0.0,3.049999999999983,0.76,2.2568414506414367,100,0.3121936936769815,1.2078063063230184,0.0,7.0,2.51,3.69136311085236,100,1.777553474127292,3.2424465258727073,0.0,12.0,5.13,5.506020579898211,100,4.03748606300103,6.22251393699897,0.0,18.52499999999999,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.03,0.2999999999999999,100,-0.02952650854526046,0.08952650854526045,0.0,0.0,0.83,1.831569399353041,100,0.466576894993912,1.193423105006088,0.0,6.5249999999999915,0.17,0.9217352980091165,100,-0.01289228031135961,0.35289228031135966,0.0,2.5249999999999915,0.0,0.0,100,0.0,0.0,0.0,0.0,0.03,0.22270150335361333,100,-0.014188809808070732,0.07418880980807073,0.0,0.0,0.25,0.94681816969503,100,0.062130733769469704,0.4378692662305303,0.0,2.0
0.69,1.9678989462434946,100,0.29952615520075837,1.0804738447992415,0.0,6.5249999999999915,0.32,1.3094836672320407,100,0.06017003097544299,0.579829969024557,0.0,5.574999999999974,0.51,1.8339943711842104,100,0.14609572797247822,0.8739042720275219,0.0,6.5249999999999915,1.4,2.711740281357226,100,0.8619318965642068,1.9380681034357932,0.0,9.049999999999983,5.01,5.032209386852987,100,4.011500483106518,6.008499516893481,0.0,15.524999999999991,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.04,0.31526804372460465,100,-0.022556019662734107,0.10255601966273412,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.36,1.087300428686672,100,0.14425600580172476,0.5757439941982752,0.0,3.5249999999999915,0.18,0.9143082609052566,100,-0.0014185950192633634,0.3614185950192633,0.0,3.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.06,0.44540300670722727,100,-0.02837761961614159,0.1483776196161416,0.0,0.0,0.25,1.0087996667707457,100,0.04983226005171759,0.4501677399482824,0.0,3.049999999999983
0.45,1.4451241601965668,100,0.16325601443032234,0.7367439855696777,0.0,5.5249999999999915,0.2,0.7106690545187012,100,0.05898784151113448,0.34101215848886557,0.0,3.0,0.17,0.8768054965543247,100,-0.0039772329439078935,0.3439772329439079,0.0,3.0,1.25,2.2490177429448637,100,0.8037460870205004,1.6962539129794996,0.0,7.0,4.35,5.115583243305881,100,3.3349573011778704,5.365042698822129,0.0,18.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.57,1.4719944554133626,100,0.27792436490420136,0.8620756350957985,0.0,5.0,0.04,0.3152680437246049,100,-0.02255601966273415,0.10255601966273414,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.01,0.09999999999999996,100,-0.00984216951508682,0.029842169515086822,0.0,0.0,0.14,0.7250217690914981,100,-0.003860048444416425,0.2838600484444165,0.0,2.5249999999999915
0.58,2.3449063645667967,100,0.11471970417259625,1.0452802958274037,0.0,6.5249999999999915,0.32,1.3248213144237657,100,0.057126709020034916,0.5828732909799651,0.0,5.5249999999999915,0.34,1.334998959633386,100,0.075107243404898,0.6048927565951021,0.0,5.5249999999999915,1.22,2.2273778577538503,100,0.7780399097229714,1.6619600902770286,0.0,7.0,3.17,4.290122552462984,100,2.318746610735325,4.021253389264675,0.0,12.524999999999991,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.4,1.2552918289216948,100,0.15092286739632363,0.6490771326036764,0.0,4.0,0.08,0.4857567250791236,100,-0.016384672821133983,0.176384672821134,0.0,1.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.06,0.44540300670722716,100,-0.028377619616141575,0.14837761961614157,0.0,0.0,0.03,0.22270150335361352,100,-0.014188809808070774,0.07418880980807077,0.0,0.0
0.33,1.2395421116140624,100,0.084047953002651,0.575952046997349,0.0,4.574999999999974,0.26,1.1944315244779276,100,0.0229988721714538,0.4970011278285462,0.0,4.574999999999974,0.3,1.2831463854387968,100,0.04539591907452456,0.5546040809254754,0.0,5.574999999999974,1.07,2.438143854358364,100,0.5862193633965418,1.5537806366034583,0.0,7.0,2.68,3.8346638007322706,100,1.9191195083250316,3.4408804916749687,0.0,13.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.24,1.1469767022723505,100,0.012414938436567463,0.4675850615634325,0.0,3.0,0.11,0.6012613005301034,100,-0.009303286479798764,0.22930328647979875,0.0,1.5249999999999915,0.0,0.0,100,0.0,0.0,0.0,0.0,0.08,0.7061061241667986,100,-0.060106774113585656,0.22010677411358565,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.44,1.584776057212865,100,0.12554604829331395,0.754453951706686,0.0,6.5249999999999915,0.09,0.6371495868001449,100,-0.036424301077560034,0.21642430107756003,0.0,0.0,0.14,0.8764021953879435,100,-0.033897209242818194,0.3138972092428182,0.0,1.049999999999983,0.4,1.3026778945578583,100,0.14152044392626578,0.6584795560737342,0.0,5.5249999999999915,1.75,2.9417750430718534,100,1.1662880092011643,2.333711990798836,0.0,10.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.09,0.637149586800145,100,-0.03642430107756006,0.21642430107756006,0.0,0.5249999999999915,0.09,0.6371495868001447,100,-0.03642430107755998,0.21642430107755997,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.04,0.31526804372460493,100,-0.022556019662734163,0.10255601966273417,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.02,0.14070529413628963,100,-0.007918982979224113,0.04791898297922412,0.0,0.0,0.2,1.1459194182538814,100,-0.027375273476231976,0.427375273476232,0.0,3.149999999999949,0.09,0.6371495868001453,100,-0.03642430107756012,0.2164243010775601,0.0,0.0,0.8,2.0100756305184233,100,0.40115738601108414,1.198842613988916,0.0,7.0,1.08,2.163424147134363,100,0.6507297133952783,1.5092702866047218,0.0,7.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.1,0.5773502691896258,100,-0.014558819108415666,0.21455881910841568,0.0,1.5749999999999744,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.02,0.19999999999999996,100,-0.019684339030173647,0.059684339030173644,0.0,0.0
0.16,0.800504891183109,100,0.0011624625148861922,0.3188375374851138,0.0,2.5249999999999915,0.1,0.6113406364191516,100,-0.021303245392898698,0.2213032453928987,0.0,1.049999999999983,0.12,0.8075402232218596,100,-0.04023349999419193,0.2802334999941919,0.0,0.5249999999999915,0.55,1.725477536009302,100,0.20762782236029098,0.8923721776397091,0.0,7.0,1.09,2.0305495101403754,100,0.6870949241101816,1.4929050758898186,0.0,7.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.03,0.22270150335361358,100,-0.014188809808070788,0.07418880980807079,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.04,0.3999999999999999,100,-0.039368678060347294,0.11936867806034729,0.0,0.0
0.2,1.0150384378451045,100,-0.00140564748051486,0.4014056474805149,0.0,3.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.15,0.9885710532241593,100,-0.0461539441578169,0.34615394415781686,0.0,0.5249999999999915,0.32,1.1360039834899578,100,0.0945921638977836,0.5454078361022164,0.0,4.0,1.09,2.296659849574263,100,0.6342928594625368,1.5457071405374634,0.0,6.5249999999999915,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.12,0.8442317648177382,100,-0.04751389787534477,0.28751389787534476,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.1,0.5945883900105623,100,-0.01797923626292136,0.21797923626292137,0.0,1.0,0.5,1.6049166881048922,100,0.18154971017030996,0.81845028982969,0.0,7.0,0.9,2.1153598924881494,100,0.48026670427834295,1.3197332957216572,0.0,7.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.1,0.6590473688161067,100,-0.03076929610521137,0.23076929610521138,0.0,1.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.01,0.09999999999999999,100,-0.009842169515086823,0.029842169515086822,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.07,0.6999999999999998,100,-0.06889518660560773,0.20889518660560774,0.0,0.0,0.31,1.011998722401079,100,0.10919749801066495,0.5108025019893351,0.0,3.5249999999999915,0.87,1.9830341001667706,100,0.47652301230293265,1.2634769876970673,0.0,7.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.01,0.09999999999999999,100,-0.009842169515086823,0.029842169515086822,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.06,0.599999999999999,100,-0.05905301709052077,0.17905301709052077,0.0,0.0,0.02,0.19999999999999998,100,-0.019684339030173647,0.059684339030173644,0.0,0.0,0.31,1.1780398031381552,100,0.07625134530613209,0.5437486546938679,0.0,5.0,0.85,2.1713236664869826,100,0.4191622773744544,1.2808377226255456,0.0,7.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.1,0.7587869106393279,100,-0.05055978506734585,0.2505597850673459,0.0,0.0,0.25,1.1752927853573898,100,0.016796413230801138,0.48320358676919883,0.0,4.5249999999999915,0.69,1.9627593439910649,100,0.3005459637920867,1.0794540362079132,0.0,7.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.01,0.09999999999999999,100,-0.009842169515086823,0.029842169515086822,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.05,0.5000000000000002,100,-0.049210847575434175,0.14921084757543418,0.0,0.0,0.17,0.9107106782035331,100,-0.010704756561141948,0.350704756561142,0.0,2.049999999999983,0.37,1.5152757524822351,100,0.06933641657146739,0.6706635834285326,0.0,5.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.03,0.29999999999999977,100,-0.02952650854526044,0.08952650854526044,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.02,0.19999999999999998,100,-0.019684339030173647,0.059684339030173644,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.08,0.6305360874492095,100,-0.04511203932546827,0.2051120393254683,0.0,0.0,0.31,1.1865832452802465,100,0.07455614103387498,0.545443858966125,0.0,4.5249999999999915,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.05,0.5000000000000008,100,-0.049210847575434286,0.1492108475754343,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.06,0.5089105019449864,100,-0.040978884476003466,0.16097888447600345,0.0,0.0,0.2,1.1459194182538799,100,-0.027375273476231643,0.42737527347623167,0.0,3.149999999999949,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.04,0.3152680437246047,100,-0.02255601966273412,0.10255601966273412,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.16,0.861288675078327,100,-0.010898358923287,0.330898358923287,0.0,3.0,0.04,0.28141058827257914,100,-0.015837965958448205,0.0958379659584482,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.05,0.29729419500528165,100,-0.008989618131460778,0.10898961813146078,0.0,0.5249999999999915,0.15,0.98857105322416,100,-0.04615394415781704,0.34615394415781703,0.0,0.5249999999999915,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.07,0.6999999999999998,100,-0.06889518660560773,0.20889518660560774,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.08,0.7061061241667983,100,-0.0601067741135856,0.2201067741135856,0.0,0.0,0.31,1.2284094997149368,100,0.0662569047271322,0.5537430952728678,0.0,5.049999999999983,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.01,0.09999999999999998,100,-0.009842169515086823,0.029842169515086822,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.04,0.3999999999999999,100,-0.039368678060347294,0.11936867806034729,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.02,0.1999999999999999,100,-0.019684339030173633,0.05968433903017363,0.0,0.0,0.08,0.7061061241667986,100,-0.060106774113585656,0.22010677411358565,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.07,0.6999999999999994,100,-0.06889518660560767,0.20889518660560769,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.05,0.5000000000000012,100,-0.04921084757543437,0.14921084757543437,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0
